exemplo
"{'banco': 'BANCO ABC BRASIL S.A.', 'codigoBanco': 246, 'agencia': 1, 'linhaDigitavel': '24698.1541 17323.88022 43518.67620 4 00000000080820', 'valor': 808.2, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 8585, 'linhaDigitavel': '06597.5745 51376.26649 17384.56274 3 00000000073713', 'valor': 737.13, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06593.1537 09036.62917 20931.92429 7 00000000086351', 'valor': 863.51, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06509.5105 79444.31652 80766.18634 9 00000000077368', 'valor': 773.68, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06591.1467 19148.48351 81742.45822 9 00000000031501', 'valor': 315.01, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 754, 'agencia': 18, 'linhaDigitavel': '75492.9859 64058.01906 79060.34985 5 00000000035303', 'valor': 353.03, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06592.8475 66340.98551 81908.75737 6 00000000027937', 'valor': 279.37, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '05599.5232 67415.24378 02055.38893 9 00000000018962', 'valor': 189.62, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06591.7438 52767.80777 06165.83396 3 00000000089854', 'valor': 898.54, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.5566 81783.64936 27592.95659 5 00000000025227', 'valor': 251.27, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06595.9570 31761.98428 12758.54017 4 00000000097886', 'valor': 978.86, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 6593, 'linhaDigitavel': '06590.1338 91938.69159 84019.49499 8 00000000015437', 'valor': 154.37, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06598.4523 91775.80964 18792.07304 6 00000000027002', 'valor': 270.02, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06517.3021 30894.89933 68422.49413 2 00000000030911', 'valor': 309.11, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06595.3558 51507.93588 74437.32497 5 00000000025168', 'valor': 251.68, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 291, 'agencia': 18, 'linhaDigitavel': '29195.4992 88624.38872 47684.53254 6 00000000054344', 'valor': 543.44, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06593.4202 91719.44085 91262.92879 2 00000000078005', 'valor': 780.05, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '48999.0997 82706.97065 73116.37737 9 00000000044492', 'valor': 444.92, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.3854 11795.40412 94117.57432 7 00000000066447', 'valor': 664.47, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.9801 38530.57267 87891.82684 4 00000000057754', 'valor': 576.54, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06595.1194 74691.30978 36009.81927 4 00000000072701', 'valor': 727.01, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 2886, 'linhaDigitavel': '06598.6060 04214.53428 09653.96234 0 00000000073118', 'valor': 731.18, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.7911 59670.36735 96957.13361 4 00000000087919', 'valor': 879.19, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06519.3924 68034.74914 22005.01744 0 00000000022657', 'valor': 226.57, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06590.4428 35847.10348 82744.83975 2 00000000018712', 'valor': 187.12, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 146, 'agencia': 18, 'linhaDigitavel': '14694.3281 90116.95874 61065.10432 5 00000000001635', 'valor': 16.35, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06592.7634 16566.26859 93061.32354 9 00000000030520', 'valor': 305.2, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '71591.7221 52937.21571 24408.57102 1 00000000053194', 'valor': 531.94, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06590.1302 88354.48567 18478.64974 9 00000000017885', 'valor': 178.85, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06599.1839 21179.32726 46040.29900 9 00000000043637', 'valor': 435.37, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06590.3005 48457.71505 93622.09739 5 00000000075568', 'valor': 755.68, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 6978, 'linhaDigitavel': '06596.8079 47422.29884 58962.52790 8 00000000025449', 'valor': 254.49, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06594.3146 79662.73794 81676.75129 6 00000000040693', 'valor': 406.93, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06522.3901 79961.05225 09226.38156 2 00000000067787', 'valor': 677.87, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06592.4515 04082.26745 20326.80400 1 00000000097864', 'valor': 978.64, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 219, 'agencia': 18, 'linhaDigitavel': '21998.2308 43132.76082 49621.15789 1 00000000070974', 'valor': 709.74, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.0471 19086.88275 16346.99961 9 00000000064821', 'valor': 648.21, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '08498.5201 18879.13617 67001.18564 8 00000000006225', 'valor': 62.25, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06596.7063 47612.76519 83069.05760 5 00000000053540', 'valor': 535.4, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.0071 48371.97910 18970.72594 9 00000000052298', 'valor': 521.98, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06591.1530 18178.34203 80100.57137 7 00000000013038', 'valor': 130.39, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 6581, 'linhaDigitavel': '06592.9670 04664.59433 63901.62156 6 00000000024765', 'valor': 247.65, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06599.0748 46409.07253 23756.07105 5 00000000087989', 'valor': 879.89, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06523.6691 30806.49224 36586.83176 2 00000000029595', 'valor': 295.95, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06599.3398 03533.20672 21110.05427 6 00000000055704', 'valor': 557.05, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 773, 'agencia': 18, 'linhaDigitavel': '77391.2698 36183.47111 31780.20541 2 00000000090857', 'valor': 908.57, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06599.7280 43457.86297 37820.25380 4 00000000076203', 'valor': 762.03, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '98997.1215 47432.38242 60974.31643 5 00000000050342', 'valor': 503.42, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.1163 04058.79784 47536.22080 2 00000000064207', 'valor': 642.07, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06593.8802 70940.40025 64393.10436 4 00000000033783', 'valor': 336.83, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06599.1369 52631.65927 32130.27545 7 00000000086326', 'valor': 863.26, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 4209, 'linhaDigitavel': '06598.4011 59940.65297 88478.68159 5 00000000042452', 'valor': 424.52, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06592.0344 42859.38390 81881.09232 3 00000000003005', 'valor': 30.05, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06524.5895 17021.34362 63135.07863 3 00000000061961', 'valor': 619.61, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06590.5249 21666.22369 77090.34116 8 00000000022846', 'valor': 228.46, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 100, 'agencia': 18, 'linhaDigitavel': '10094.4480 08641.27277 59617.29766 3 00000000091858', 'valor': 918.58, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06595.1813 52041.23663 28734.50659 7 00000000083025', 'valor': 830.25, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '35398.3122 20600.26824 32673.00156 9 00000000028442', 'valor': 284.42, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06597.6223 60847.71921 39256.18616 9 00000000069903', 'valor': 699.03, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06590.7655 88344.45705 64878.52270 4 00000000095663', 'valor': 955.63, 'label': 0}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 18, 'linhaDigitavel': '06592.9806 00729.72316 02687.49679 3 00000000065002', 'valor': 650.02, 'label': 1}"
"{'banco': 'BANCO ANDBANK (BRASIL) S.A.', 'codigoBanco': 65, 'agencia': 8575, 'linhaDigitavel': '06591.3186 94506.61551 85332.11297 4 00000000062740', 'valor': 627.4, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.4462 66507.68655 31023.06873 0 00000000027027', 'valor': 270.28, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21366.7661 13988.01997 27206.92306 0 00000000013240', 'valor': 132.4, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21391.8546 53472.16738 18554.37579 2 00000000083140', 'valor': 831.4, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 336, 'agencia': 1, 'linhaDigitavel': '33699.1638 28822.28998 26607.36869 4 00000000093927', 'valor': 939.27, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21393.6564 67635.94825 50461.11148 3 00000000035603', 'valor': 356.03, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '60696.0481 46472.30066 48707.38303 0 00000000026016', 'valor': 260.16, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.5653 42370.72883 33847.87636 5 00000000028854', 'valor': 288.54, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21390.0399 22385.88237 21882.32307 0 00000000034274', 'valor': 341.74, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21393.0350 64505.96682 95075.16697 9 00000000035032', 'valor': 350.32, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 6273, 'linhaDigitavel': '21391.0117 11971.86747 82737.84191 6 00000000070963', 'valor': 709.63, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.2691 76070.39601 26676.93909 5 00000000087380', 'valor': 873.8, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21342.4027 60165.56733 21720.13506 2 00000000055454', 'valor': 554.55, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.1236 41377.03341 70152.08002 3 00000000094958', 'valor': 949.58, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 898, 'agencia': 1, 'linhaDigitavel': '89894.5946 53277.19413 76792.03721 1 00000000007673', 'valor': 76.74, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.7626 26132.04474 79559.02094 6 00000000025764', 'valor': 257.64, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '88499.3717 00525.82616 62779.89380 3 00000000041175', 'valor': 411.75, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21391.2266 66187.10682 00683.96475 5 00000000045376', 'valor': 453.76, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.2512 82583.49030 76512.60473 5 00000000016610', 'valor': 165.1, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21391.2545 94692.39507 89227.76820 4 00000000002161', 'valor': 21.61, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 4383, 'linhaDigitavel': '21390.6869 36685.20010 62091.21759 7 00000000017778', 'valor': 177.78, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21392.7575 46806.76513 25187.00983 5 00000000013762', 'valor': 137.62, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21368.5052 95233.98513 34972.85664 6 00000000027627', 'valor': 276.27, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21395.5928 29959.93356 86527.79907 6 00000000005014', 'valor': 50.14, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 676, 'agencia': 1, 'linhaDigitavel': '67696.1774 75996.54889 79650.93509 5 00000000095739', 'valor': 957.39, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.4706 19775.05049 58017.88901 3 00000000085567', 'valor': 855.67, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '50694.1973 40266.22961 35721.01448 2 00000000097506', 'valor': 975.06, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.1769 17850.27508 13606.88242 7 00000000092544', 'valor': 925.44, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.3665 85905.64796 10405.27697 7 00000000075405', 'valor': 753.05, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.4915 35558.43383 25403.55931 6 00000000082377', 'valor': 823.77, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 7273, 'linhaDigitavel': '21397.9766 38413.91861 46104.41961 3 00000000065731', 'valor': 657.31, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21394.2193 63907.33898 10647.13783 5 00000000049581', 'valor': 495.81, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21388.9795 91831.81611 84613.15341 2 00000000011186', 'valor': 111.86, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21394.1547 24354.47366 04510.95136 0 00000000001323', 'valor': 13.23, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 97, 'agencia': 1, 'linhaDigitavel': '09795.7508 96461.46129 68060.53842 8 00000000023690', 'valor': 236.9, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21390.0034 29343.86975 27416.39776 7 00000000090905', 'valor': 909.05, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '46891.1291 98817.16120 49673.42634 8 00000000039857', 'valor': 398.57, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21396.2770 58250.47550 13289.84991 8 00000000092758', 'valor': 927.58, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.9213 25522.00060 01553.16406 6 00000000043447', 'valor': 433.47, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21393.6454 81515.50721 78111.50221 0 00000000082327', 'valor': 823.27, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 9247, 'linhaDigitavel': '21391.3041 30334.87307 55934.48396 3 00000000036968', 'valor': 369.68, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.3975 14337.68374 11624.48955 6 00000000093753', 'valor': 937.53, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21310.1060 03551.37566 85900.30455 6 00000000078358', 'valor': 783.58, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21393.7584 28663.32421 69356.06420 9 00000000086798', 'valor': 867.98, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 6, 'agencia': 1, 'linhaDigitavel': '00696.9328 42247.64864 07485.33546 6 00000000033392', 'valor': 333.92, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21392.9739 97282.39172 43837.02642 5 00000000026872', 'valor': 268.72, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '44192.8939 86629.17407 33775.78860 6 00000000093958', 'valor': 939.58, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.8119 29956.91534 41540.87835 8 00000000040017', 'valor': 400.17, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21394.2230 08056.30175 67081.49083 4 00000000073545', 'valor': 734.45, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.2067 93869.95623 00427.75976 2 00000000091224', 'valor': 912.24, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 5655, 'linhaDigitavel': '21394.5721 84370.79470 78193.22834 7 00000000008991', 'valor': 89.91, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21393.4752 29587.13123 08811.80083 0 00000000036491', 'valor': 364.91, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21388.9015 13977.95334 67712.76474 4 00000000039845', 'valor': 398.45, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.3421 93078.62770 57050.18472 6 00000000095008', 'valor': 950.08, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 199, 'agencia': 1, 'linhaDigitavel': '19995.6426 99377.49248 74129.12962 8 00000000015915', 'valor': 159.15, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21391.6100 25502.60001 25605.95038 5 00000000006309', 'valor': 63.09, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '31396.5189 43815.52822 51338.59658 0 00000000001750', 'valor': 17.5, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.7593 79411.35103 53332.42461 7 00000000035805', 'valor': 358.05, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.8683 17260.75382 56477.69140 9 00000000058686', 'valor': 585.86, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21397.1553 42547.92178 43917.77861 0 00000000002191', 'valor': 21.91, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 3930, 'linhaDigitavel': '21391.7329 54789.23867 69236.22010 2 00000000078841', 'valor': 788.41, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21399.3416 12535.59586 10870.19699 3 00000000007581', 'valor': 75.82, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21381.0870 09093.67743 10684.38824 3 00000000071152', 'valor': 711.52, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21390.5885 18329.24419 70033.48146 4 00000000046877', 'valor': 468.77, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 907, 'agencia': 1, 'linhaDigitavel': '90797.0190 59829.17953 86779.19091 2 00000000071940', 'valor': 719.4, 'label': 0}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '21398.8989 36548.66120 85859.06782 5 00000000086450', 'valor': 864.5, 'label': 1}"
"{'banco': 'BANCO ARBI S.A.', 'codigoBanco': 213, 'agencia': 1, 'linhaDigitavel': '14298.8374 63710.56455 33320.09985 4 00000000028658', 'valor': 286.58, 'label': 0}"
